YardiResidentDto,YardiResidentDto.PropertyId,YardiResidentDto.UnitCode,YardiResidentDto.ResidentNum,YardiResidentDto.PrimaryResidentNumber,YardiResidentDto.FirstName,YardiResidentDto.LastName,YardiResidentDto.Email,YardiResidentDto.CellPhone,YardiResidentDto.HomePhone,YardiResidentDto.OfficePhone,YardiResidentDto.Mobile1,YardiResidentDto.Mobile2,YardiResidentDto.Status,YardiResidentDto.LeaseFromDate,YardiResidentDto.LeaseToDate,YardiResidentDto.MoveInDate,YardiResidentDto.MoveOutDate,YardiResidentDto.NoticeDate,YardiResidentDto.AvailableDate
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,123,t0112119,t0112119,Child,One,"","","","","","",Past,2/28/2022,2/27/2025,3/28/2022,11/17/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,123,r0064993,t0112119,Ocupant,Minor,"","","","","","",Past,2/28/2022,2/27/2025,3/28/2022,3/12/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,123,r0069617,t0112119,Harvey,Howard,harveyhoward@email.com,9999999999,9999999999,9999999999,"","",Past,2/28/2022,2/27/2025,11/17/2024,11/17/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,125,t0117969,t0117969,Evict,Past,"","","","","","",Past,7/7/2024,7/6/2025,7/7/2024,7/7/2024,7/7/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2048,t0119374,t0119374,Ginger,Chi,"","","","","","",Past,7/31/2024,7/30/2025,7/31/2024,9/7/2024,9/7/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2048,r0067510,t0119374,Bread,Chi,"","","","","","",Past,7/31/2024,7/30/2025,7/31/2024,9/7/2024,9/7/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2048,t0122254,t0122254,Bread,Chi,"","","","","","",Past,7/31/2024,7/30/2025,7/31/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2048,r0068558,t0122254,Ginger,Chi,"","","","","","",Past,7/31/2024,7/30/2025,7/31/2024,9/7/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2048,r0069676,t0122254,Raspberry,Jam,raspberryjam00123@email.com,9999999999,9999999999,9999999999,"","",Past,7/31/2024,7/30/2025,11/21/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,205,t0081133,t0081133,Ronald,White,"","","",1234561580,"","",Past,3/10/2018,12/1/2024,9/1/2024,9/1/2024,9/1/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,205,r0050673,t0081133,Mark,Wilson,mark.w@gmail.zzz,"","","","","",Past,3/10/2018,12/1/2024,12/1/2014,9/1/2024,9/1/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,205,t0123432,t0123432,mengyue,TestEditted,hello@hello.abc,3333333333,2222222222,1234567890,"","",Past,9/16/2024,9/15/2025,9/16/2024,9/17/2024,9/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,t0118153,t0118153,Vi,Predentor,vipredentor@gmail.com,"",1234567891,1234567891,"","",Past,7/10/2024,7/9/2025,7/10/2024,7/10/2024,7/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,r0067167,t0118153,Vi,Junior,vijunior@gmail.com,"","","","","",Past,7/10/2024,7/9/2025,7/10/2024,7/10/2024,7/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,r0067168,t0118153,Vi,"Junior 2",vijunior2@gmail.com,"","","","","",Past,7/10/2024,7/9/2025,7/11/2024,7/10/2024,7/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,r0067169,t0118153,Vi,"Junior 3",vijunior3@gmail.com,"","","","","",Past,7/10/2024,7/9/2025,7/10/2024,7/10/2024,7/10/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,219,t0129132,t0129132,PrimaryResident,1109Test,lessen1@219.com,"","","","","",Past,4/23/2024,4/22/2025,4/23/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,219,r0069714,t0129132,Kain,Mcconnell,champagnepapi11@email.com,9999999999,9999999999,9999999999,"","",Past,4/23/2024,4/22/2025,11/20/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,222,t0112152,t0112152,SQL2,Roommate,sql2roommate@gmail.com,"","",5555551234,"","",Past,3/24/2024,3/23/2025,3/24/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,222,r0065005,t0112152,SQL2,QA,sql2@gmail.com,"","",5555551234,"","",Past,3/24/2024,3/23/2025,3/24/2024,3/27/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,222,r0069664,t0112152,Gracie,Bloom,graciebloom@email.com,9999999999,9999999999,9999999999,"","",Past,3/24/2024,3/23/2025,11/19/2024,11/20/2024,11/20/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,U1,t0146461,t0146461,cc5,cc5,"","","","","","",Past,4/21/2025,4/20/2026,4/21/2025,4/21/2025,4/21/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,u124,t0113420,t0113420,Merlin,Ambrosius,merlinambrosius@email.com,9999999999,9999999999,9999999999,"","",Past,11/21/2024,11/20/2025,11/21/2024,11/22/2024,11/22/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,u124,r0069716,t0113420,Casper,Barton,casper.barton89@wmail.com,9999999999,9999999999,9999999999,"","",Past,11/21/2024,11/20/2025,11/20/2024,11/22/2024,11/22/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,u124,r0069742,t0113420,Benedict,Blaese,ben.blaesexplore@wmail.com,9999999999,9999999999,9999999999,"","",Past,11/21/2024,11/20/2025,11/21/2024,11/22/2024,11/22/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,t0135278,t0135278,Jolone,Jum,delijum12@gmail.com,"","","","","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0071350,t0135278,Stelly,jum,helloeiijsd@mail.com,7777777777,"","","","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0069924,t0135278,mate10,Jum,newroommate0419@mail.com,"","","","","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0071179,t0135278,Jackie,jum,jackiejum@mail.com,"","",1231111111,"","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0071180,t0135278,jackie,Two,jackiejum@mail.com,8299387123,"","","","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0071206,t0135278,Julie,jum,jackiejum@mail.com,"","","","","",Notice,11/24/2024,11/23/2025,11/24/2024,1/14/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0071207,t0135278,Tweety,yayya,yunajum@gmail.com,"","","","","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,102,r0071208,t0135278,jackie03,three,jackiejum@mail.com,"","","","","",Notice,11/24/2024,11/23/2025,11/24/2024,2/27/2025,2/26/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,108,t0138537,t0138537,Chiara,Moyer,chiarathebaddest@email.com,9999999999,9999999999,9999999999,"","",Notice,9/23/2024,9/22/2025,9/23/2024,2/10/2025,2/10/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,108,r0069690,t0138537,test,rooomate,"","","","","","",Notice,9/23/2024,9/22/2025,9/23/2024,2/10/2025,2/10/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,108,r0069691,t0138537,test2,roommate,"","","","","","",Notice,9/23/2024,9/22/2025,9/23/2024,2/10/2025,2/10/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,108,r0069692,t0138537,u219,PrimaryResident,u219@gmail.com,"","","","","",Notice,9/23/2024,9/22/2025,9/23/2024,11/20/2024,2/10/2025,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,110,t0128616,t0128616,Snack,Jum,"",7892444444,"","","","",Notice,11/2/2024,11/1/2025,11/20/2024,1/8/2025,12/26/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,119,t0128811,t0128811,"Test double","test 2","","","","","","",Notice,11/18/2024,11/17/2025,11/20/2024,11/22/2024,11/21/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,t0129139,t0129139,Bamboo,Jum,bamboo2511@gmail.com,"","","","","",Notice,11/22/2024,11/21/2025,11/23/2024,11/25/2024,11/24/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069726,t0129139,Roommate2511,Jum,roommate251101@mail.com,"","","","","",Notice,11/22/2024,11/21/2025,11/23/2024,11/25/2024,11/24/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,120,r0069727,t0129139,TwoRoommate2511,Jum,roommate251102@mail.com,"","","","","",Notice,11/22/2024,11/21/2025,11/23/2024,11/25/2024,11/24/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,125,t0129091,t0129091,Miley,Jum,mileyjum1112@gmail.com,"","","","","",Notice,11/21/2024,11/20/2025,11/21/2024,11/26/2024,11/21/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,125,r0069675,t0129091,bettyyyyy,jum,betttyyy2311@mail.com,"","","","","",Notice,11/21/2024,11/20/2025,11/21/2024,11/26/2024,11/21/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,t0128643,t0128643,Vi,Junior,vijunior@gmail.com,"","","","","",Notice,7/10/2024,7/9/2025,7/10/2024,11/17/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,r0069619,t0128643,Vi,"Junior 2",vijunior2@gmail.com,"","","","","",Notice,7/10/2024,7/9/2025,7/10/2024,11/17/2024,11/17/2024,""
DataIntegrationHub.Platform.Yardi.Dtos.YardiResidentDto,lessen00,2103,r0067171,t0128643,Vi,Predentor,vipredentor@gmail.com,"",1234567891,1234567891,"","",Notice,7/10/2024,7/9/2025,7/10/2024,7/10/2024,11/17/2024,""
